series_id,year,raw_ring_width,fitted_growth,rwi,sunspot,rwi_smoothed,rwi_z,sunspot_smoothed,sunspot_z,sunspot_z_lagged,optimal_lag
8TANA,1932,412,337.13478711590085,1.2220631502448955,18.6,1.1409692505260578,0.6515120883639693,79.37272727272727,-0.23216372708318414,-0.23216372708318414,0
8TANA,1933,420,332.1598052264437,1.2644516085071549,9.2,1.2443014775305778,1.0267269088861006,85.54545454545455,0.028926809296798493,0.028926809296798493,0
8TANA,1934,100,327.2582374305369,0.30556908447942666,14.6,1.2770008281082854,1.1454631571396885,87.2090909090909,0.09929436181157998,0.09929436181157998,0
8TANA,1935,417,322.4290003816978,1.2933079825522742,60.2,1.2905707018310497,1.194737404690477,87.64545454545454,0.1177514247662769,0.1177514247662769,0
8TANA,1936,495,317.6710267200143,1.5582157589595922,132.8,1.3262366787431665,1.3242459182855726,89.44545454545455,0.19388680945440193,0.19388680945440193,0
8TANA,1937,378,312.9832648362369,1.207732305424643,190.6,1.3321070193914706,1.345562005982597,90.87272727272727,0.254256786202056,0.254256786202056,0
8TANA,1938,601,308.3646786393513,1.948991053877805,182.6,1.3321562020060378,1.3457405954355934,91.64545454545454,0.28694116851766477,0.28694116851766477,0
8TANA,1939,533,303.8142473275815,1.754361438571061,148.0,1.348710912540068,1.4058532333017093,92.27272727272727,0.3134731965150414,0.3134731965150414,0
8TANA,1940,420,299.33096516277135,1.403129140921357,113.0,1.3971563094520993,1.5817657383779438,95.97272727272728,0.46997370948507594,0.46997370948507594,0
8TANA,1941,463,294.9138412480963,1.569950050633606,79.2,1.388160987685506,1.54910237535913,104.52727272727272,0.8318090478261114,0.8318090478261114,0
8TANA,1942,327,290.5618993090548,1.1254056391343588,50.8,1.318963546410682,1.297836083504333,111.97272727272728,1.1467326844906274,1.1467326844906274,0
8TANA,1943,350,286.27417747769164,1.2226041590051353,27.1,1.3121310166669746,1.2730261428322414,112.19090909090909,1.1559612159679753,1.1559612159679753,0
8TANA,1944,408,282.0497280800056,1.4465534243814893,16.1,1.222788449203479,0.9486098751528897,112.92727272727274,1.187107509704027,1.187107509704027,0
8TANA,1945,233,277.8876174264944,0.838468450511769,55.3,1.1771222280833404,0.7827889743726593,110.28181818181817,1.075211565541176,1.075211565541176,0
8TANA,1946,327,273.78692560578963,1.1943594431197524,154.3,1.0982075425740105,0.49623791069870565,108.94545454545455,1.0186868102424178,1.0186868102424178,0
8TANA,1947,215,269.7467462813383,0.7970439049365253,214.7,1.0346237170663102,0.2653554999776176,105.83636363636364,0.8871802366902027,0.8871802366902027,0
8TANA,1948,301,265.76618649108354,1.1325744782438625,193.0,1.0052691419686262,0.15876463335186358,103.04545454545455,0.7691319382091205,0.7691319382091205,0
8TANA,1949,253,261.84436645010175,0.9662228117793508,190.7,0.9786424300455454,0.062079047209640865,101.18181818181819,0.6903048985067695,0.6903048985067695,0
8TANA,1950,323,257.98041935615265,1.2520330062495368,118.9,0.9238126802863046,-0.1370160009817331,104.64545454545454,0.8368078357096754,0.8368078357096754,0
8TANA,1951,136,254.1734911980976,0.5350676003187304,98.3,0.9577740542264714,-0.013697156541389406,117.86363636363636,1.3959030343790344,1.3959030343790344,0
8TANA,1952,218,250.42274056714615,0.8705279700488998,45.0,0.88869049172577,-0.2645499374806434,128.3181818181818,1.83810350100198,1.83810350100198,0
8TANA,1953,198,246.7273384708876,0.802505313059837,20.1,0.8519522469780605,-0.39795201647296946,132.5909090909091,2.018828909100054,2.018828909100054,0
8TANA,1954,226,243.08646815006642,0.9297103278512472,6.6,0.9189879995128802,-0.15453514077921185,135.5090909090909,2.1422605176095884,2.1422605176095884,0
8TANA,1955,202,239.49932489806224,0.8434261770298391,54.2,0.9386824279989074,-0.08302171593695618,132.62727272727273,2.0203669976796115,2.0203669976796115,0
8TANA,1956,286,235.9651158830327,1.2120435638536056,200.7,1.0585029453800532,0.3520645608938809,128.76363636363638,1.8569450861015673,1.8569450861015673,0
8TANA,1957,101,232.48305997268199,0.4344402556120349,269.3,1.0519814148408224,0.32838390499647113,124.68181818181819,1.6842946430461734,1.6842946430461734,0
8TANA,1958,90,229.05238756161435,0.3929232127117221,261.7,1.119908882599618,0.5750387324640378,124.2181818181818,1.664684013656807,1.664684013656807,0
8TANA,1959,422,225.67234040123574,1.8699677561268788,225.1,1.2387472735570109,1.0065587608891153,123.75454545454545,1.645073384267442,1.645073384267442,0
8TANA,1960,263,222.34217143216526,1.1828615251256511,159.0,1.3185051496246931,1.2961715759952168,125.15454545454546,1.704289794580428,1.704289794580428,0
8TANA,1961,563,219.06114461911991,2.5700586974421418,76.4,1.3526903539570656,1.4203031821738241,126.3,1.752739584836507,1.752739584836507,0
8TANA,1962,100,215.8285347882358,0.46333076438718757,53.4,1.3931371805016886,1.5671716781171723,120.13636363636364,1.4920335706014143,1.4920335706014143,0
8TANA,1963,344,212.64362746678987,1.617730115395652,39.9,1.476137800225662,1.868559381989983,109.2909090909091,1.0332986517482194,1.0332986517482194,0
8TANA,1964,442,209.50571872528678,2.1097276135911596,15.0,1.5960635629958964,2.3040278206199263,99.08181818181819,0.6014802830372911,0.6014802830372911,0
8TANA,1965,373,206.41411502187637,1.8070469645957514,22.0,1.5655419226986114,2.1931991651445544,92.07272727272726,0.3050137093274719,0.3050137093274719,0
8TANA,1966,248,203.3681330490664,1.2194634246859382,66.8,1.4917148773010112,1.9251220860806524,86.2,0.056612403728843845,0.056612403728843845,0
8TANA,1967,332,200.36709958269793,1.656958655844459,132.9,1.3621713146080447,1.4547299728485177,88.12727272727273,0.13813109844542143,0.13813109844542143,0
8TANA,1968,266,197.41035133314904,1.34744707257574,150.0,1.406361921142451,1.6151926956624376,88.19090909090909,0.140822753459648,0.140822753459648,0
8TANA,1969,333,194.4972347987341,1.7121066031843006,149.4,1.3171949618815402,1.2914140877154383,89.03636363636365,0.1765833129343737,0.1765833129343737,0
8TANA,1970,294,191.62710612126673,1.5342297128567446,148.0,1.2184060960556802,0.9326968933321841,89.71818181818183,0.20542247380108777,0.20542247380108777,0
8TANA,1971,70,188.799330943754,0.370764025752051,94.4,1.1350412812571948,0.6299867424989293,89.39090909090909,0.1915796765850645,0.1915796765850645,0
8TANA,1972,213,186.01328427019044,1.1450795078195086,97.6,1.0599786364111876,0.35742301644491636,86.89090909090909,0.08583608674044708,0.08583608674044708,0
8TANA,1973,174,183.26835032742142,0.9494274362656571,54.1,0.9371307266483082,-0.08865617636277834,86.71818181818182,0.07853016598754627,0.07853016598754627,0
8TANA,1974,115,180.56392242904448,0.6368935635256324,49.2,0.8433787076573357,-0.4290838241453665,93.0909090909091,0.3480801895550984,0.3480801895550984,0
8TANA,1975,182,177.89940284131941,1.0230500895066983,22.5,0.7504835770509523,-0.7663999816334792,99.4090909090909,0.6153230802533132,0.6153230802533132,0
8TANA,1976,156,175.2742026510568,0.8900340018124133,18.4,0.6406187777603365,-1.1653355522926228,104.03636363636365,0.8110448520020783,0.8110448520020783,0
8TANA,1977,68,172.6877416354563,0.39377433137986106,39.3,0.6409364978665401,-1.1641818629153462,110.2181818181818,1.0725199105269494,1.0725199105269494,0
8TANA,1978,52,170.13944813386547,0.3056316484527825,131.0,0.5782781218219093,-1.391703827778892,109.61818181818181,1.0471414489642414,1.0471414489642414,0
8TANA,1979,53,167.6287589214312,0.31617486367504205,220.1,0.5632356026119306,-1.44632547205378,110.19999999999999,1.0717508662371706,1.0717508662371706,0
8TANA,1980,114,165.15511908461542,0.690260166514084,218.9,0.5361681431994166,-1.5446114784611735,107.60000000000001,0.9617775327987692,0.9617775327987692,0
8TANA,1981,53,162.71798189854795,0.3257169206599714,198.9,0.5069546882174811,-1.6506899167725708,106.9,0.9321693276422762,0.9321693276422762,0
8TANA,1982,60,160.31680870618916,0.3742589469202904,162.4,0.5335461969614387,-1.5541321586557322,108.30909090909091,0.9917702601001515,0.9917702601001515,0
8TANA,1983,72,157.9510687992757,0.45583737132857033,91.0,0.5944630759306919,-1.3329338309721828,115.91818181818184,1.3136152953726785,1.3136152953726785,0
8TANA,1984,122,155.62023930102325,0.7839597249558902,60.5,0.6692462398781387,-1.061384941994972,123.2,1.6216175334291818,1.6216175334291818,0
8TANA,1985,52,153.32380505056003,0.3391515099879793,20.6,0.7075639856551624,-0.9222474577722646,120.62727272727271,1.5127977664254473,1.5127977664254473,0
8TANA,1986,106,151.06125848906572,0.7017020847054085,14.8,0.6713909529114402,-1.0535971671720552,119.20909090909093,1.4528123118226843,1.4528123118226843,0
8TANA,1987,176,148.83209954759064,1.182540597995946,33.9,0.6753357943197249,-1.039272856123063,113.21818181818183,1.1994122183404916,1.1994122183404916,0
8TANA,1988,156,146.6358355365303,1.0638600000416465,123.0,0.745489829163105,-0.7845330294907504,105.37272727272729,0.8675696073008377,0.8675696073008377,0
8TANA,1989,163,144.47198103673082,1.1282464518746966,211.1,0.7548856034349787,-0.7504155633402017,101.18181818181819,0.6903048985067695,0.6903048985067695,0
